data_label,year,gear,julian,sample_num,region,prob,
EagleSonar,2015,Test Fishery,205,590,32,0.62,
EagleSonar,2015,Test Fishery,,590,35,0.19,
EagleSonar,2015,Test Fishery,,590,31,0.12,
EagleSonar,2015,Test Fishery,,590,36,0.03,
EagleSonar,2015,Test Fishery,,590,33,0.03,
EagleSonar,2015,Test Fishery,,590,30,0,
EagleSonar,2015,Test Fishery,205,590,34,0,
EagleSonar,2015,Test Fishery,205,591,31,0.68,
EagleSonar,2015,Test Fishery,,591,33,0.13,
EagleSonar,2015,Test Fishery,,591,35,0.07,
EagleSonar,2015,Test Fishery,,591,34,0.06,
EagleSonar,2015,Test Fishery,,591,32,0.05,
EagleSonar,2015,Test Fishery,,591,30,0,
EagleSonar,2015,Test Fishery,205,591,38,0,
EagleSonar,2015,Test Fishery,205,592,31,0.92,
EagleSonar,2015,Test Fishery,,592,33,0.05,
EagleSonar,2015,Test Fishery,,592,35,0.01,
EagleSonar,2015,Test Fishery,,592,32,0.01,
EagleSonar,2015,Test Fishery,,592,34,0,
EagleSonar,2015,Test Fishery,,592,,,
EagleSonar,2015,Test Fishery,205,592,,,
EagleSonar,2015,Test Fishery,205,593,34,0.98,
EagleSonar,2015,Test Fishery,,593,31,0.01,
EagleSonar,2015,Test Fishery,,593,35,0.01,
EagleSonar,2015,Test Fishery,,593,32,0,
EagleSonar,2015,Test Fishery,,593,33,0,
EagleSonar,2015,Test Fishery,,593,,,
EagleSonar,2015,Test Fishery,205,593,,,
EagleSonar,2015,Test Fishery,205,594,32,0.42,
EagleSonar,2015,Test Fishery,,594,31,0.32,
EagleSonar,2015,Test Fishery,,594,33,0.18,
EagleSonar,2015,Test Fishery,,594,34,0.05,
EagleSonar,2015,Test Fishery,,594,35,0.03,
EagleSonar,2015,Test Fishery,,594,38,0,
EagleSonar,2015,Test Fishery,205,594,30,0,
EagleSonar,2015,Test Fishery,205,595,33,0.79,
EagleSonar,2015,Test Fishery,,595,31,0.16,
EagleSonar,2015,Test Fishery,,595,32,0.04,
EagleSonar,2015,Test Fishery,,595,35,0.01,
EagleSonar,2015,Test Fishery,,595,34,0,
EagleSonar,2015,Test Fishery,,595,,,
EagleSonar,2015,Test Fishery,205,595,,,
EagleSonar,2015,Test Fishery,205,596,34,0.53,
EagleSonar,2015,Test Fishery,,596,32,0.13,
EagleSonar,2015,Test Fishery,,596,33,0.11,
EagleSonar,2015,Test Fishery,,596,31,0.11,
EagleSonar,2015,Test Fishery,,596,35,0.09,
EagleSonar,2015,Test Fishery,,596,36,0.02,
EagleSonar,2015,Test Fishery,205,596,38,0,
EagleSonar,2015,Test Fishery,205,597,34,0.79,
EagleSonar,2015,Test Fishery,,597,38,0.13,
EagleSonar,2015,Test Fishery,,597,35,0.05,
EagleSonar,2015,Test Fishery,,597,32,0.02,
EagleSonar,2015,Test Fishery,,597,31,0.01,
EagleSonar,2015,Test Fishery,,597,33,0,
EagleSonar,2015,Test Fishery,205,597,,,
EagleSonar,2015,Test Fishery,206,599,38,1,
EagleSonar,2015,Test Fishery,,599,,,
EagleSonar,2015,Test Fishery,,599,,,
EagleSonar,2015,Test Fishery,,599,,,
EagleSonar,2015,Test Fishery,,599,,,
EagleSonar,2015,Test Fishery,,599,,,
EagleSonar,2015,Test Fishery,206,599,,,
EagleSonar,2015,Test Fishery,206,600,33,0.93,
EagleSonar,2015,Test Fishery,,600,32,0.03,
EagleSonar,2015,Test Fishery,,600,36,0.01,
EagleSonar,2015,Test Fishery,,600,34,0.01,
EagleSonar,2015,Test Fishery,,600,35,0.01,
EagleSonar,2015,Test Fishery,,600,38,0.01,
EagleSonar,2015,Test Fishery,206,600,31,0.01,
EagleSonar,2015,Test Fishery,206,601,32,0.74,
EagleSonar,2015,Test Fishery,,601,31,0.26,
EagleSonar,2015,Test Fishery,,601,35,0,
EagleSonar,2015,Test Fishery,,601,33,0,
EagleSonar,2015,Test Fishery,,601,,,
EagleSonar,2015,Test Fishery,,601,,,
EagleSonar,2015,Test Fishery,206,601,,,
EagleSonar,2015,Test Fishery,206,602,33,0.4,
EagleSonar,2015,Test Fishery,,602,32,0.26,
EagleSonar,2015,Test Fishery,,602,31,0.21,
EagleSonar,2015,Test Fishery,,602,35,0.11,
EagleSonar,2015,Test Fishery,,602,34,0.01,
EagleSonar,2015,Test Fishery,,602,30,0,
EagleSonar,2015,Test Fishery,206,602,38,0,
EagleSonar,2015,Test Fishery,206,603,35,0.55,
EagleSonar,2015,Test Fishery,,603,31,0.2,
EagleSonar,2015,Test Fishery,,603,32,0.1,
EagleSonar,2015,Test Fishery,,603,33,0.09,
EagleSonar,2015,Test Fishery,,603,34,0.07,
EagleSonar,2015,Test Fishery,,603,38,0,
EagleSonar,2015,Test Fishery,206,603,,,
EagleSonar,2015,Test Fishery,206,604,34,0.92,
EagleSonar,2015,Test Fishery,,604,30,0.07,
EagleSonar,2015,Test Fishery,,604,32,0.01,
EagleSonar,2015,Test Fishery,,604,31,0,
EagleSonar,2015,Test Fishery,,604,35,0,
EagleSonar,2015,Test Fishery,,604,38,0,
EagleSonar,2015,Test Fishery,206,604,33,0,
EagleSonar,2015,Test Fishery,206,605,31,0.87,
EagleSonar,2015,Test Fishery,,605,33,0.09,
EagleSonar,2015,Test Fishery,,605,32,0.02,
EagleSonar,2015,Test Fishery,,605,30,0.01,
EagleSonar,2015,Test Fishery,,605,35,0,
EagleSonar,2015,Test Fishery,,605,36,0,
EagleSonar,2015,Test Fishery,206,605,,,
EagleSonar,2015,Test Fishery,206,606,33,0.57,
EagleSonar,2015,Test Fishery,,606,32,0.25,
EagleSonar,2015,Test Fishery,,606,31,0.17,
EagleSonar,2015,Test Fishery,,606,35,0.01,
EagleSonar,2015,Test Fishery,,606,34,0,
EagleSonar,2015,Test Fishery,,606,30,0,
EagleSonar,2015,Test Fishery,206,606,36,0,
EagleSonar,2015,Test Fishery,206,607,32,0.9,
EagleSonar,2015,Test Fishery,,607,31,0.07,
EagleSonar,2015,Test Fishery,,607,34,0.02,
EagleSonar,2015,Test Fishery,,607,33,0.01,
EagleSonar,2015,Test Fishery,,607,35,0,
EagleSonar,2015,Test Fishery,,607,,,
EagleSonar,2015,Test Fishery,206,607,,,
EagleSonar,2015,Test Fishery,206,608,35,0.89,
EagleSonar,2015,Test Fishery,,608,32,0.08,
EagleSonar,2015,Test Fishery,,608,31,0.02,
EagleSonar,2015,Test Fishery,,608,34,0.02,
EagleSonar,2015,Test Fishery,,608,38,0,
EagleSonar,2015,Test Fishery,,608,,,
EagleSonar,2015,Test Fishery,206,608,,,
EagleSonar,2015,Test Fishery,206,609,35,0.4,
EagleSonar,2015,Test Fishery,,609,36,0.35,
EagleSonar,2015,Test Fishery,,609,31,0.2,
EagleSonar,2015,Test Fishery,,609,38,0.02,
EagleSonar,2015,Test Fishery,,609,32,0.02,
EagleSonar,2015,Test Fishery,,609,34,0.01,
EagleSonar,2015,Test Fishery,206,609,33,0.01,
EagleSonar,2015,Test Fishery,206,610,35,0.74,
EagleSonar,2015,Test Fishery,,610,33,0.08,
EagleSonar,2015,Test Fishery,,610,32,0.07,
EagleSonar,2015,Test Fishery,,610,31,0.05,
EagleSonar,2015,Test Fishery,,610,38,0.04,
EagleSonar,2015,Test Fishery,,610,34,0.02,
EagleSonar,2015,Test Fishery,206,610,30,0.01,
EagleSonar,2015,Test Fishery,206,611,31,0.96,
EagleSonar,2015,Test Fishery,,611,33,0.03,
EagleSonar,2015,Test Fishery,,611,32,0.01,
EagleSonar,2015,Test Fishery,,611,35,0,
EagleSonar,2015,Test Fishery,,611,,,
EagleSonar,2015,Test Fishery,,611,,,
EagleSonar,2015,Test Fishery,206,611,,,
EagleSonar,2015,Test Fishery,206,612,32,0.93,
EagleSonar,2015,Test Fishery,,612,31,0.04,
EagleSonar,2015,Test Fishery,,612,33,0.03,
EagleSonar,2015,Test Fishery,,612,35,0.01,
EagleSonar,2015,Test Fishery,,612,,,
EagleSonar,2015,Test Fishery,,612,,,
EagleSonar,2015,Test Fishery,206,612,,,
EagleSonar,2015,Test Fishery,206,613,31,0.59,
EagleSonar,2015,Test Fishery,,613,33,0.38,
EagleSonar,2015,Test Fishery,,613,32,0.03,
EagleSonar,2015,Test Fishery,,613,34,0,
EagleSonar,2015,Test Fishery,,613,35,0,
EagleSonar,2015,Test Fishery,,613,,,
EagleSonar,2015,Test Fishery,206,613,,,
EagleSonar,2015,Test Fishery,206,614,32,0.78,
EagleSonar,2015,Test Fishery,,614,33,0.17,
EagleSonar,2015,Test Fishery,,614,31,0.05,
EagleSonar,2015,Test Fishery,,614,35,0,
EagleSonar,2015,Test Fishery,,614,34,0,
EagleSonar,2015,Test Fishery,,614,,,
EagleSonar,2015,Test Fishery,206,614,,,
EagleSonar,2015,Test Fishery,206,615,32,0.36,
EagleSonar,2015,Test Fishery,,615,31,0.3,
EagleSonar,2015,Test Fishery,,615,33,0.27,
EagleSonar,2015,Test Fishery,,615,34,0.05,
EagleSonar,2015,Test Fishery,,615,35,0.01,
EagleSonar,2015,Test Fishery,,615,30,0,
EagleSonar,2015,Test Fishery,206,615,38,0,
EagleSonar,2015,Test Fishery,206,616,30,1,
EagleSonar,2015,Test Fishery,,616,31,0,
EagleSonar,2015,Test Fishery,,616,,,
EagleSonar,2015,Test Fishery,,616,,,
EagleSonar,2015,Test Fishery,,616,,,
EagleSonar,2015,Test Fishery,,616,,,
EagleSonar,2015,Test Fishery,206,616,,,
EagleSonar,2015,Test Fishery,206,617,36,1,
EagleSonar,2015,Test Fishery,,617,,,
EagleSonar,2015,Test Fishery,,617,,,
EagleSonar,2015,Test Fishery,,617,,,
EagleSonar,2015,Test Fishery,,617,,,
EagleSonar,2015,Test Fishery,,617,,,
EagleSonar,2015,Test Fishery,206,617,,,
EagleSonar,2015,Test Fishery,206,618,31,0.56,
EagleSonar,2015,Test Fishery,,618,33,0.24,
EagleSonar,2015,Test Fishery,,618,32,0.17,
EagleSonar,2015,Test Fishery,,618,30,0.02,
EagleSonar,2015,Test Fishery,,618,34,0.01,
EagleSonar,2015,Test Fishery,,618,35,0,
EagleSonar,2015,Test Fishery,206,618,,,
EagleSonar,2015,Test Fishery,206,619,34,0.96,
EagleSonar,2015,Test Fishery,,619,35,0.02,
EagleSonar,2015,Test Fishery,,619,32,0.01,
EagleSonar,2015,Test Fishery,,619,31,0,
EagleSonar,2015,Test Fishery,,619,38,0,
EagleSonar,2015,Test Fishery,,619,33,0,
EagleSonar,2015,Test Fishery,206,619,,,
EagleSonar,2015,Test Fishery,206,620,34,1,
EagleSonar,2015,Test Fishery,,620,35,0,
EagleSonar,2015,Test Fishery,,620,38,0,
EagleSonar,2015,Test Fishery,,620,32,0,
EagleSonar,2015,Test Fishery,,620,33,0,
EagleSonar,2015,Test Fishery,,620,,,
EagleSonar,2015,Test Fishery,206,620,,,
EagleSonar,2015,Test Fishery,206,621,32,0.6,
EagleSonar,2015,Test Fishery,,621,35,0.19,
EagleSonar,2015,Test Fishery,,621,34,0.09,
EagleSonar,2015,Test Fishery,,621,31,0.09,
EagleSonar,2015,Test Fishery,,621,33,0.04,
EagleSonar,2015,Test Fishery,,621,38,0,
EagleSonar,2015,Test Fishery,206,621,,,
EagleSonar,2015,Test Fishery,206,622,34,0.79,
EagleSonar,2015,Test Fishery,,622,33,0.09,
EagleSonar,2015,Test Fishery,,622,32,0.06,
EagleSonar,2015,Test Fishery,,622,35,0.04,
EagleSonar,2015,Test Fishery,,622,31,0.02,
EagleSonar,2015,Test Fishery,,622,38,0,
EagleSonar,2015,Test Fishery,206,622,,,
EagleSonar,2015,Test Fishery,206,623,35,0.98,
EagleSonar,2015,Test Fishery,,623,33,0.02,
EagleSonar,2015,Test Fishery,,623,31,0,
EagleSonar,2015,Test Fishery,,623,34,0,
EagleSonar,2015,Test Fishery,,623,32,0,
EagleSonar,2015,Test Fishery,,623,,,
EagleSonar,2015,Test Fishery,206,623,,,
EagleSonar,2015,Test Fishery,206,624,32,0.34,
EagleSonar,2015,Test Fishery,,624,33,0.3,
EagleSonar,2015,Test Fishery,,624,31,0.25,
EagleSonar,2015,Test Fishery,,624,35,0.06,
EagleSonar,2015,Test Fishery,,624,34,0.05,
EagleSonar,2015,Test Fishery,,624,,,
EagleSonar,2015,Test Fishery,206,624,,,
EagleSonar,2015,Test Fishery,206,625,31,0.61,
EagleSonar,2015,Test Fishery,,625,32,0.25,
EagleSonar,2015,Test Fishery,,625,35,0.06,
EagleSonar,2015,Test Fishery,,625,34,0.05,
EagleSonar,2015,Test Fishery,,625,33,0.03,
EagleSonar,2015,Test Fishery,,625,,,
EagleSonar,2015,Test Fishery,206,625,,,
EagleSonar,2015,Test Fishery,206,626,32,0.62,
EagleSonar,2015,Test Fishery,,626,33,0.18,
EagleSonar,2015,Test Fishery,,626,35,0.08,
EagleSonar,2015,Test Fishery,,626,31,0.07,
EagleSonar,2015,Test Fishery,,626,36,0.05,
EagleSonar,2015,Test Fishery,,626,34,0,
EagleSonar,2015,Test Fishery,206,626,30,0,
EagleSonar,2015,Test Fishery,206,627,36,0.54,
EagleSonar,2015,Test Fishery,,627,32,0.17,
EagleSonar,2015,Test Fishery,,627,31,0.16,
EagleSonar,2015,Test Fishery,,627,33,0.11,
EagleSonar,2015,Test Fishery,,627,38,0.01,
EagleSonar,2015,Test Fishery,,627,34,0,
EagleSonar,2015,Test Fishery,206,627,35,0,
EagleSonar,2015,Test Fishery,206,628,38,0.99,
EagleSonar,2015,Test Fishery,,628,34,0,
EagleSonar,2015,Test Fishery,,628,35,0,
EagleSonar,2015,Test Fishery,,628,36,0,
EagleSonar,2015,Test Fishery,,628,,,
EagleSonar,2015,Test Fishery,,628,,,
EagleSonar,2015,Test Fishery,206,628,,,
EagleSonar,2015,Test Fishery,206,629,32,0.92,
EagleSonar,2015,Test Fishery,,629,35,0.03,
EagleSonar,2015,Test Fishery,,629,33,0.02,
EagleSonar,2015,Test Fishery,,629,34,0.02,
EagleSonar,2015,Test Fishery,,629,31,0.01,
EagleSonar,2015,Test Fishery,,629,,,
EagleSonar,2015,Test Fishery,206,629,,,
EagleSonar,2015,Test Fishery,206,630,33,0.53,
EagleSonar,2015,Test Fishery,,630,31,0.31,
EagleSonar,2015,Test Fishery,,630,34,0.14,
EagleSonar,2015,Test Fishery,,630,32,0.01,
EagleSonar,2015,Test Fishery,,630,35,0.01,
EagleSonar,2015,Test Fishery,,630,30,0,
EagleSonar,2015,Test Fishery,206,630,,,
EagleSonar,2015,Test Fishery,206,631,31,0.53,
EagleSonar,2015,Test Fishery,,631,33,0.37,
EagleSonar,2015,Test Fishery,,631,32,0.1,
EagleSonar,2015,Test Fishery,,631,35,0,
EagleSonar,2015,Test Fishery,,631,34,0,
EagleSonar,2015,Test Fishery,,631,,,
EagleSonar,2015,Test Fishery,206,631,,,
EagleSonar,2015,Test Fishery,206,632,31,0.67,
EagleSonar,2015,Test Fishery,,632,32,0.17,
EagleSonar,2015,Test Fishery,,632,35,0.11,
EagleSonar,2015,Test Fishery,,632,33,0.03,
EagleSonar,2015,Test Fishery,,632,34,0.01,
EagleSonar,2015,Test Fishery,,632,30,0,
EagleSonar,2015,Test Fishery,206,632,,,
EagleSonar,2015,Test Fishery,206,633,31,0.57,
EagleSonar,2015,Test Fishery,,633,33,0.23,
EagleSonar,2015,Test Fishery,,633,34,0.12,
EagleSonar,2015,Test Fishery,,633,38,0.05,
EagleSonar,2015,Test Fishery,,633,32,0.04,
EagleSonar,2015,Test Fishery,,633,35,0,
EagleSonar,2015,Test Fishery,206,633,30,0,
EagleSonar,2015,Test Fishery,206,634,30,0.75,
EagleSonar,2015,Test Fishery,,634,33,0.13,
EagleSonar,2015,Test Fishery,,634,31,0.08,
EagleSonar,2015,Test Fishery,,634,35,0.03,
EagleSonar,2015,Test Fishery,,634,32,0,
EagleSonar,2015,Test Fishery,,634,36,0,
EagleSonar,2015,Test Fishery,206,634,34,0,
EagleSonar,2015,Test Fishery,206,635,33,0.57,
EagleSonar,2015,Test Fishery,,635,31,0.29,
EagleSonar,2015,Test Fishery,,635,34,0.07,
EagleSonar,2015,Test Fishery,,635,32,0.06,
EagleSonar,2015,Test Fishery,,635,35,0.01,
EagleSonar,2015,Test Fishery,,635,,,
EagleSonar,2015,Test Fishery,206,635,,,
EagleSonar,2015,Test Fishery,206,636,34,0.51,
EagleSonar,2015,Test Fishery,,636,32,0.31,
EagleSonar,2015,Test Fishery,,636,35,0.12,
EagleSonar,2015,Test Fishery,,636,33,0.06,
EagleSonar,2015,Test Fishery,,636,31,0.01,
EagleSonar,2015,Test Fishery,,636,,,
EagleSonar,2015,Test Fishery,206,636,,,
EagleSonar,2015,Test Fishery,206,637,31,1,
EagleSonar,2015,Test Fishery,,637,,,
EagleSonar,2015,Test Fishery,,637,,,
EagleSonar,2015,Test Fishery,,637,,,
EagleSonar,2015,Test Fishery,,637,,,
EagleSonar,2015,Test Fishery,,637,,,
EagleSonar,2015,Test Fishery,206,637,,,
EagleSonar,2015,Test Fishery,207,638,31,0.98,
EagleSonar,2015,Test Fishery,,638,35,0.02,
EagleSonar,2015,Test Fishery,,638,33,0,
EagleSonar,2015,Test Fishery,,638,32,0,
EagleSonar,2015,Test Fishery,,638,,,
EagleSonar,2015,Test Fishery,,638,,,
EagleSonar,2015,Test Fishery,207,638,,,
EagleSonar,2015,Test Fishery,207,639,30,1,
EagleSonar,2015,Test Fishery,,639,33,0,
EagleSonar,2015,Test Fishery,,639,32,0,
EagleSonar,2015,Test Fishery,,639,,,
EagleSonar,2015,Test Fishery,,639,,,
EagleSonar,2015,Test Fishery,,639,,,
EagleSonar,2015,Test Fishery,207,639,,,
EagleSonar,2015,Test Fishery,207,640,31,0.82,
EagleSonar,2015,Test Fishery,,640,33,0.11,
EagleSonar,2015,Test Fishery,,640,32,0.06,
EagleSonar,2015,Test Fishery,,640,34,0,
EagleSonar,2015,Test Fishery,,640,35,0,
EagleSonar,2015,Test Fishery,,640,,,
EagleSonar,2015,Test Fishery,207,640,,,
EagleSonar,2015,Test Fishery,207,641,33,0.99,
EagleSonar,2015,Test Fishery,,641,32,0,
EagleSonar,2015,Test Fishery,,641,31,0,
EagleSonar,2015,Test Fishery,,641,34,0,
EagleSonar,2015,Test Fishery,,641,,,
EagleSonar,2015,Test Fishery,,641,,,
EagleSonar,2015,Test Fishery,207,641,,,
EagleSonar,2015,Test Fishery,207,642,32,0.5,
EagleSonar,2015,Test Fishery,,642,31,0.39,
EagleSonar,2015,Test Fishery,,642,33,0.11,
EagleSonar,2015,Test Fishery,,642,35,0,
EagleSonar,2015,Test Fishery,,642,34,0,
EagleSonar,2015,Test Fishery,,642,,,
EagleSonar,2015,Test Fishery,207,642,,,
EagleSonar,2015,Test Fishery,207,643,33,0.9,
EagleSonar,2015,Test Fishery,,643,31,0.09,
EagleSonar,2015,Test Fishery,,643,34,0,
EagleSonar,2015,Test Fishery,,643,32,0,
EagleSonar,2015,Test Fishery,,643,35,0,
EagleSonar,2015,Test Fishery,,643,30,0,
EagleSonar,2015,Test Fishery,207,643,,,
EagleSonar,2015,Test Fishery,207,644,32,0.33,
EagleSonar,2015,Test Fishery,,644,34,0.29,
EagleSonar,2015,Test Fishery,,644,38,0.2,
EagleSonar,2015,Test Fishery,,644,31,0.1,
EagleSonar,2015,Test Fishery,,644,33,0.04,
EagleSonar,2015,Test Fishery,,644,35,0.04,
EagleSonar,2015,Test Fishery,207,644,,,
EagleSonar,2015,Test Fishery,207,645,31,0.9,
EagleSonar,2015,Test Fishery,,645,32,0.05,
EagleSonar,2015,Test Fishery,,645,35,0.03,
EagleSonar,2015,Test Fishery,,645,33,0.02,
EagleSonar,2015,Test Fishery,,645,34,0,
EagleSonar,2015,Test Fishery,,645,,,
EagleSonar,2015,Test Fishery,207,645,,,
EagleSonar,2015,Test Fishery,207,646,31,0.55,
EagleSonar,2015,Test Fishery,,646,33,0.37,
EagleSonar,2015,Test Fishery,,646,32,0.07,
EagleSonar,2015,Test Fishery,,646,35,0.01,
EagleSonar,2015,Test Fishery,,646,34,0.01,
EagleSonar,2015,Test Fishery,,646,38,0,
EagleSonar,2015,Test Fishery,207,646,36,0,
EagleSonar,2015,Test Fishery,207,647,36,1,
EagleSonar,2015,Test Fishery,,647,31,0,
EagleSonar,2015,Test Fishery,,647,35,0,
EagleSonar,2015,Test Fishery,,647,,,
EagleSonar,2015,Test Fishery,,647,,,
EagleSonar,2015,Test Fishery,,647,,,
EagleSonar,2015,Test Fishery,207,647,,,
EagleSonar,2015,Test Fishery,207,648,31,0.97,
EagleSonar,2015,Test Fishery,,648,33,0.01,
EagleSonar,2015,Test Fishery,,648,38,0.01,
EagleSonar,2015,Test Fishery,,648,34,0,
EagleSonar,2015,Test Fishery,,648,32,0,
EagleSonar,2015,Test Fishery,,648,35,0,
EagleSonar,2015,Test Fishery,207,648,36,0,
EagleSonar,2015,Test Fishery,207,649,32,0.85,
EagleSonar,2015,Test Fishery,,649,31,0.12,
EagleSonar,2015,Test Fishery,,649,33,0.03,
EagleSonar,2015,Test Fishery,,649,35,0,
EagleSonar,2015,Test Fishery,,649,34,0,
EagleSonar,2015,Test Fishery,,649,30,0,
EagleSonar,2015,Test Fishery,207,649,,,
EagleSonar,2015,Test Fishery,207,650,34,0.44,
EagleSonar,2015,Test Fishery,,650,33,0.36,
EagleSonar,2015,Test Fishery,,650,31,0.14,
EagleSonar,2015,Test Fishery,,650,35,0.03,
EagleSonar,2015,Test Fishery,,650,32,0.02,
EagleSonar,2015,Test Fishery,,650,30,0,
EagleSonar,2015,Test Fishery,207,650,38,0,
EagleSonar,2015,Test Fishery,207,651,32,0.41,
EagleSonar,2015,Test Fishery,,651,31,0.34,
EagleSonar,2015,Test Fishery,,651,34,0.23,
EagleSonar,2015,Test Fishery,,651,33,0.02,
EagleSonar,2015,Test Fishery,,651,35,0,
EagleSonar,2015,Test Fishery,,651,30,0,
EagleSonar,2015,Test Fishery,207,651,,,
EagleSonar,2015,Test Fishery,207,652,33,0.5,
EagleSonar,2015,Test Fishery,,652,31,0.33,
EagleSonar,2015,Test Fishery,,652,32,0.17,
EagleSonar,2015,Test Fishery,,652,,,
EagleSonar,2015,Test Fishery,,652,,,
EagleSonar,2015,Test Fishery,,652,,,
EagleSonar,2015,Test Fishery,207,652,,,
EagleSonar,2015,Test Fishery,207,653,31,0.51,
EagleSonar,2015,Test Fishery,,653,33,0.41,
EagleSonar,2015,Test Fishery,,653,32,0.07,
EagleSonar,2015,Test Fishery,,653,35,0.01,
EagleSonar,2015,Test Fishery,,653,,,
EagleSonar,2015,Test Fishery,,653,,,
EagleSonar,2015,Test Fishery,207,653,,,
EagleSonar,2015,Test Fishery,207,654,34,0.64,
EagleSonar,2015,Test Fishery,,654,33,0.15,
EagleSonar,2015,Test Fishery,,654,32,0.13,
EagleSonar,2015,Test Fishery,,654,31,0.06,
EagleSonar,2015,Test Fishery,,654,35,0.02,
EagleSonar,2015,Test Fishery,,654,,,
EagleSonar,2015,Test Fishery,207,654,,,
EagleSonar,2015,Test Fishery,207,655,31,0.81,
EagleSonar,2015,Test Fishery,,655,33,0.19,
EagleSonar,2015,Test Fishery,,655,32,0,
EagleSonar,2015,Test Fishery,,655,,,
EagleSonar,2015,Test Fishery,,655,,,
EagleSonar,2015,Test Fishery,,655,,,
EagleSonar,2015,Test Fishery,207,655,,,
EagleSonar,2015,Test Fishery,207,656,32,0.75,
EagleSonar,2015,Test Fishery,,656,33,0.24,
EagleSonar,2015,Test Fishery,,656,31,0.01,
EagleSonar,2015,Test Fishery,,656,30,0,
EagleSonar,2015,Test Fishery,,656,,,
EagleSonar,2015,Test Fishery,,656,,,
EagleSonar,2015,Test Fishery,207,656,,,
EagleSonar,2015,Test Fishery,207,657,30,1,
EagleSonar,2015,Test Fishery,,657,,,
EagleSonar,2015,Test Fishery,,657,,,
EagleSonar,2015,Test Fishery,,657,,,
EagleSonar,2015,Test Fishery,,657,,,
EagleSonar,2015,Test Fishery,,657,,,
EagleSonar,2015,Test Fishery,207,657,,,
EagleSonar,2015,Test Fishery,207,658,33,0.58,
EagleSonar,2015,Test Fishery,,658,31,0.38,
EagleSonar,2015,Test Fishery,,658,32,0.05,
EagleSonar,2015,Test Fishery,,658,35,0,
EagleSonar,2015,Test Fishery,,658,34,0,
EagleSonar,2015,Test Fishery,,658,,,
EagleSonar,2015,Test Fishery,207,658,,,
EagleSonar,2015,Test Fishery,207,659,31,0.34,
EagleSonar,2015,Test Fishery,,659,33,0.31,
EagleSonar,2015,Test Fishery,,659,34,0.15,
EagleSonar,2015,Test Fishery,,659,32,0.14,
EagleSonar,2015,Test Fishery,,659,35,0.03,
EagleSonar,2015,Test Fishery,,659,30,0.02,
EagleSonar,2015,Test Fishery,207,659,,,
EagleSonar,2015,Test Fishery,207,661,32,0.92,
EagleSonar,2015,Test Fishery,,661,34,0.03,
EagleSonar,2015,Test Fishery,,661,31,0.03,
EagleSonar,2015,Test Fishery,,661,33,0.01,
EagleSonar,2015,Test Fishery,,661,35,0.01,
EagleSonar,2015,Test Fishery,,661,,,
EagleSonar,2015,Test Fishery,207,661,,,
EagleSonar,2015,Test Fishery,207,662,33,0.64,
EagleSonar,2015,Test Fishery,,662,31,0.19,
EagleSonar,2015,Test Fishery,,662,35,0.11,
EagleSonar,2015,Test Fishery,,662,34,0.04,
EagleSonar,2015,Test Fishery,,662,32,0.01,
EagleSonar,2015,Test Fishery,,662,36,0,
EagleSonar,2015,Test Fishery,207,662,30,0,
EagleSonar,2015,Test Fishery,207,663,31,0.47,
EagleSonar,2015,Test Fishery,,663,33,0.23,
EagleSonar,2015,Test Fishery,,663,35,0.21,
EagleSonar,2015,Test Fishery,,663,32,0.05,
EagleSonar,2015,Test Fishery,,663,34,0.03,
EagleSonar,2015,Test Fishery,,663,38,0,
EagleSonar,2015,Test Fishery,207,663,,,
EagleSonar,2015,Test Fishery,207,664,31,0.97,
EagleSonar,2015,Test Fishery,,664,33,0.03,
EagleSonar,2015,Test Fishery,,664,32,0,
EagleSonar,2015,Test Fishery,,664,,,
EagleSonar,2015,Test Fishery,,664,,,
EagleSonar,2015,Test Fishery,,664,,,
EagleSonar,2015,Test Fishery,207,664,,,
EagleSonar,2015,Test Fishery,207,665,33,0.56,
EagleSonar,2015,Test Fishery,,665,31,0.33,
EagleSonar,2015,Test Fishery,,665,34,0.03,
EagleSonar,2015,Test Fishery,,665,30,0.02,
